ID,Tweet,Created_at,Location,Geo_coordinates,Followers_for_the_user,Friends,Sentiment_analysis
1070802702689550337,RT @findtruthQ: For those that use to follow Rex before he got booted off twitter he just wrote an INCREDIBLE article about the whistleblow…,2018-12-06 22:10:33,"Texas, USA",None,2884,3523,0.9
1070802702722977792,"RT @SirajAHashmi: tucker carlson, welcome to the resistance https://t.co/KJBVDThecT",2018-12-06 22:10:33,Back of your milk carton,None,56,831,0.8
1070802703230525440,@GOP The coal industry isn’t about jobs or the well being of their workers. Maybe it might throw some crumbs to the… https://t.co/e3RzJA974m,2018-12-06 22:10:33,"Sosco, AZ",None,1178,1559,0.0
1070802703532535808,"RT @TalbertSwan: White evangelicals:

Obama - 1 wife, 26 yrs, 2 kids by his wife, church goer, activist, politician, no extramarrital scand…",2018-12-06 22:10:33,"Arvada , colorado",None,125,913,0.0
1070802703649988608,RT @tedlieu: Dear Department of Veterans Affairs (@DeptVetAffairs): I can't believe I have to remind you of the following two basic facts:…,2018-12-06 22:10:33,,None,881,301,0.0
1070802703897387008,@williamlegate https://t.co/WvSlDU2ecu,2018-12-06 22:10:33,"Calgary, Alberta",None,365,1875,0.0
1070802702442094593,"@Larrytx2 Some people loved it

https://t.co/YLUqqfGduu",2018-12-06 22:10:33,,None,233,687,0.7
1070802704178376707,"RT @AaronBlake: Hey look it's a column in which William Barr says it was totally okay for Trump to fire Comey.

https://t.co/kGw9HgbzJ8

Th…",2018-12-06 22:10:33,,None,695,81,0.5
1070802704308584449,"RT @littlewisehen: Nach mir die Sintflut... 

Trump says he doesn't care about a national debt explosion because ‘I won't be here’ 

https:…",2018-12-06 22:10:33,irgendwo im Sonnensystem,None,723,975,0.0
1070802704329453569,RT @kathygriffin: Thank you...exactly https://t.co/1COaOLcUhz,2018-12-06 22:10:33,"Los Angeles, CA",None,107533,42,0.0
1070802704539287553,"RT @dtdchange: Trump OKs seismic testing, putting critically endangered right whale population at risk
https://t.co/uAa5li0S5o #noisepollut…",2018-12-06 22:10:33,,None,133,341,0.14285714285714285
1070802704849690624,"RT @mauroville: Recorderis: 
Todo aquel que conspire para evitar la extradición de un solicitado por los Estados Unidos, será pedido en ext…",2018-12-06 22:10:34,Bogota,None,245,195,0.0
1070802704706887680,"RT @brithume: The women also described Trump as “demanding but kind, sometimes offering hefty tips.” The “humiliation” described is not per…",2018-12-06 22:10:34,United States,None,1129,422,0.6
1070802704774111232,Wouldn’t be surprised if Donald and Jared knew the plan in advance.,2018-12-06 22:10:34,,None,988,2014,0.1
1070802705034174464,@PaleoPhil But why didn't you just clarify? Is the question over your belief about Trump being a white nationalist? Why the obfuscation?,2018-12-06 22:10:34,,None,572,1137,0.0
1070802705331953664,"RT @MollyJongFast: “She preaches a doctrine thick with “empowerment” and “training for the future” but has nothing to show for it.” 

Read…",2018-12-06 22:10:34,,None,931,1024,-0.15000000000000002
1070802705617117185,Not a one.,2018-12-06 22:10:34,"Granite Bay, CA",None,13756,15132,0.0
1070802706187673600,RT @krassenstein: Yesterday It took Trump an entire motorcade to cross the street in Washington D.C.  Here’s a video of Obama walking two m…,2018-12-06 22:10:34,,None,157,456,0.0
1070802706237931520,We should do as the man says.,2018-12-06 22:10:34,"Charlotte, North Carolina",None,3528,4671,0.0
1070802706250563590,"RT @RightHook99: HOLY TRUMP CURSE: French Parliament is now taking the first steps needed to OUST Macron from power.

WATCH: Remember when…",2018-12-06 22:10:34,'Murica,None,1288,341,0.125
1070802706565120005,RT @AramaiJonassi: @maddow Pretty much everyone in Trump's cabinet of chaos has ties to Russia &amp; that's why they were all hired. At this po…,2018-12-06 22:10:34,"Toronto, Ontario",None,774,4876,0.225
1070802706485391362,@NicolleDWallace The only future election Trump is going to win is for a striped jumpsuit.,2018-12-06 22:10:34,New York New Jersey Metro Area,None,54,285,0.26666666666666666
1070802706388926464,"@CharlesPPierce Don't worry, if trump nominates Barr, then all the terrible Iran Contra shit GHWB was involved in w… https://t.co/QiDzneG9bn",2018-12-06 22:10:34,"New York, NY",None,47,76,-0.6
1070802706594439178,"RT @treasonstickers: 2 years in, Trump’s greatest presidential accomplishment is not fucking up a funeral.",2018-12-06 22:10:34,"Greensboro, NC",None,3141,4995,0.65
1070802706854498304,RT @BillOReilly: The trashing of Donald Trump began shortly after President Bush’s funeral ended in Washington yesterday afternoon.  It was…,2018-12-06 22:10:34,,None,37,126,0.0
1070802706795761666,RT @RightWingLawMan: BREAKING: Trump says the U.S. will withdraw from the Cold War treaty George H.W. Bush inked regarding mid-range nuclea…,2018-12-06 22:10:34,"Pennsylvania, USA",None,521,332,-0.6
1070802707005521920,"RT @MarianCantwellF: @FoxNews' @ChrisWallace is just ONE of the main reasons why we don't watch that network anymore at all!  FYI, Chris, @…",2018-12-06 22:10:34,United States,None,34278,34787,0.20833333333333331
1070802707219398657,"RT @EdKrassen: BREAKING:  Nancy Pelosi just stood up to Trump, telling him that she will not give him his stupid wall.

Nancy Pelosi's spin…",2018-12-06 22:10:34,"Manhattan, NY",None,607,542,-0.7999999999999999
1070802707382816769,"MSNBC 2:09pm ©&gt; CASKET HEADING TO BURIAL SITE AT BUSH LIBRARY
PRESIDENT TRUMP &amp; PAY-TO-PLAY POLITIFS
IS MUELLER PROBING A...",2018-12-06 22:10:34,"San Francisco, CA",None,173,0,0.0
1070802706208563200,"@bud_cann @AlisonJMiles2 Exactly. 

Americans are fed up with being spoon-fed lies by slick, polished politicians &amp;… https://t.co/ksRqItL7kg",2018-12-06 22:10:34,Detroit Resurgit Cinerbus,None,3583,5001,0.0
1070802707596886016,"RT @TomthunkitsMind: Federal prosecutors have evidence of Trump's participation in hush-money payments to women, contradicting two years of…",2018-12-06 22:10:34,"Los Angeles, CA",None,2268,3711,0.0
1070802707840159744,RT @DavidCornDC: EXCLUSIVE: Documents point to illegal campaign coordination between Trump and the NRA https://t.co/Ljzs3nsnxZ via @MotherJ…,2018-12-06 22:10:34,United States,None,304,408,-0.5
1070802707789832193,"Mueller has the answers and that’s what Donald Trump is worried about.

Robert Mueller Has Already Told You Everyth… https://t.co/k38eTFschY",2018-12-06 22:10:34,Balcones Canyonlands Refuge TX,None,8599,5167,0.0
1070802708054065152,Trump just smeared France’s Macron in sinister tweet as Paris riots https://t.co/MWAalSHNwy,2018-12-06 22:10:34,"Cincinnati  - N.Hollywood, Ca.",None,749,1927,-0.5
1070802708230225921,"RT @jk_rowling: Remember when 'it'll annoy the far right' was an argument FOR a course of action, not against it? Giving fascists and racis…",2018-12-06 22:10:34,Scotland,None,35,139,0.16190476190476188
1070802708116967425,RT @TessaLightsItUp: In 1997 reporters received an all expense paid trip to Paris to meet Melania. https://t.co/wYyAZspata https://t.co/H2T…,2018-12-06 22:10:34,My own private idaho,None,3080,4654,0.0
1070802708196667392,"RT @AviFlyGirl: #TariffMan seems to think fake news will stop the plunge of the DOW! 🤔

Trump: If you say China's Auto Tariffs will go, eve…",2018-12-06 22:10:34,Planetary Citizen,None,3379,4518,-0.625
1070802708448325632,"RT @krassenstein: BREAKING:  Nancy Pelosi says that the funding for Trump's 'immoral, ineffective, expensive' border wall is not happening!…",2018-12-06 22:10:34,"Texas, USA",None,700,989,-0.5
1070802709140332550,"RT @TeamPelosi: Nancy Pelosi says funding for Trump's 'immoral, ineffective, expensive' border wall is off the table

https://t.co/l7MaB4UX…",2018-12-06 22:10:35,"Houston, TX",None,203,611,-0.5
1070802709174018054,"RT @Nicoxw1: When Trump finally goes away, flags should fly at full staff.
There should be no lying in state, no state funeral, no acknowle…",2018-12-06 22:10:35,One World,None,1744,2948,0.3833333333333333
1070802709291388931,Ep 7 of Red Pilled America: Why did Trump say a lot of global warming was a hoax? We follow the biggest science hei… https://t.co/2EdbvUaQ2G,2018-12-06 22:10:35,"Los Angeles, CA",None,1286,693,0.0
1070802709408829440,RT @Pajjr2016: QAnon-believing Trump fans think the president wants to hire conspiracy theorist cop photographed with Pence https://t.co/7w…,2018-12-06 22:10:35,"Connecticut, USA",None,248,545,0.2
1070802709845024768,"RT @NRDC: ""One more foolhardy move by a misguided administration that will be judged harshly by future generations,” @DDonigerNRDC https://…",2018-12-06 22:10:35,Paris - France,None,8604,7950,0.25
1070802709974896641,"RT @AaronBlake: What William Barr has said:

1) More Clinton probes needed
2) Uranium One more worthy of investigation than collusion
3) Co…",2018-12-06 22:10:35,Portland,None,127,161,0.4444444444444444
1070802710067171328,There he goes again: Chuck Todd just equated Clinton Foundation with trump’s violating the Emoluments Clause. Hey… https://t.co/pT8nVo7QgU,2018-12-06 22:10:35,"Denver, CO",None,153,1104,0.0
1070802710025256960,"Who knew trump was so funny!? But seriously, what an incompetent, immoral, unaware piece of absolute s***.",2018-12-06 22:10:35,"Los Angeles, CA",None,6056,6085,-0.03416666666666666
1070802710256066560,"RT @krassenstein: Cohen's friend says Cohen is going to help bring down the entire Trump criminal enterprise and he's proud to do it.

http…",2018-12-06 22:10:35,"Maryland, USA",None,572,624,0.061111111111111116
1070802710495154176,"RT @irshroz: Hey genius, it wasn’t a “muslim ban” https://t.co/fe7LcLYQsw",2018-12-06 22:10:35,,None,233,276,0.0
1070802710658715650,@Rockyboo2012 @keithboykin That's a Catholic prayer &amp; you can get the Apostles' Creed Laminated Holy Card for $22.9… https://t.co/WEDa4Ko1zt,2018-12-06 22:10:35,United States,None,810,1188,0.0
1070802710717521921,RT @noahmichelson: Have you decided not to go home for the holidays because of your Trump-loving and/or Evangelical family? Want to write a…,2018-12-06 22:10:35,The hut of Baba Yaga,None,822,1352,0.0
1070802710872547328,@TomiLahren Facts? Are we really to believe a Trump supporter is worked up about facts?,2018-12-06 22:10:35,Winnipeg,None,135,293,0.2
1070802711275200512,"RT @MattGertz: Fox is going to love possible Trump attorney general pick William Barr, who could turn their Uranium One conspiracy theories…",2018-12-06 22:10:35,,None,90,175,0.18333333333333335
1070802711422136325,RT @TheBaxterBean: After their massive tax cut for top 1% and historic midterm losses Republicans plan to fund Trump’s wall by cutting the…,2018-12-06 22:10:35,"Palm Beach, FL",None,6463,6257,-0.024999999999999994
1070802711535333379,This is what you can expect when someone lets a monster into the church. https://t.co/6CLjSgvPhJ,2018-12-06 22:10:35,"iPhone: 42.441334,-82.912537",None,107,88,0.0
1070802711615021057,My answer to What’s the biggest act of kindness anyone could show Donald Trump? https://t.co/gL0cM8UMcV,2018-12-06 22:10:35,,None,183,316,0.0
1070802711673757696,RT @we_dems: @amvetsupport Trump weighs 305! This is based on my experience as a “guesstimator” on the boardwalk in Coney Island.9yrs exper…,2018-12-06 22:10:35,,None,6017,3868,0.0
1070802711774457856,"RT @HillReporter: Trump 2020 Campaign Has Funneled Over $1 Million To His Businesses, New Report Claims https://t.co/NjuOyNmKI0",2018-12-06 22:10:35,,None,574,935,0.13636363636363635
1070802711573131265,"RT @amishra77: This is very interesting. Khalid A. Al-Falih, Minister of Energy of Saudi Arabia, is implicitly saying that Prime Minister M…",2018-12-06 22:10:35,India,None,205,719,0.65
1070802711971549184,RT @markfollman: EXCLUSIVE: Documents point to illegal campaign coordination between Trump and the NRA https://t.co/nSjOShWr6z,2018-12-06 22:10:35,"Minnetonka, MN",None,217,191,-0.5
1070802712105603073,Meanwhile over there,2018-12-06 22:10:35,Melbourne Aust,None,3992,1112,0.0
1070802712298549248,"RT @treasonstickers: Anyone surprised that Trump’s assistant AG recently worked for Russia’s Alfa bank? You know, the bank that was connect…",2018-12-06 22:10:35,Northern California,None,2421,2556,0.05
1070802713288605697,RT @ReutersPolitics: Trump's EPA proposes looser carbon limits on new coal plants https://t.co/kVPio2pDve,2018-12-06 22:10:36,,None,1952,1892,0.13636363636363635
1070802713447821312,"RT @MollyJongFast: “She preaches a doctrine thick with “empowerment” and “training for the future” but has nothing to show for it.” 

Read…",2018-12-06 22:10:36,First star to the right and straight on until morning.,None,8792,9539,-0.15000000000000002
1070802713376669696,"RT @woke_hoover: yeah, we’re worried you idiots are going to fuck it up and lose to trump, again https://t.co/UbJte0RUVa",2018-12-06 22:10:36,The Rust Belt ,None,40,21,-0.6000000000000001
1070802713837895680,"RT @TalbertSwan: White evangelicals:

Obama - 1 wife, 26 yrs, 2 kids by his wife, church goer, activist, politician, no extramarrital scand…",2018-12-06 22:10:36,"Sacramento, CA",None,692,481,0.0
1070802713854787584,"RT @realDonaldTrump: “This demonstrates the Robert Mueller and his partisans have no evidence, not a whiff of collusion, between Trump and…",2018-12-06 22:10:36,,None,2,14,0.0
1070802714001588226,"RT @markknoller: At WH Hanukkah reception, Pres Trump reflects on yesterday's funeral for George H. W. Bush. Says it was a beautiful tribut…",2018-12-06 22:10:36,,None,414,1002,0.85
1070802713942867969,Noah never lets the #deplorables down.  He and @jpodhoretz will always find a way to defend the President.… https://t.co/TC42AYdtQT,2018-12-06 22:10:36,"Chesapeake, VA",None,1356,930,-0.15555555555555559
1070802714068701184,RT @HillReporter: Trump’s New Jersey Golf Resort Employs Illegal Immigrants https://t.co/DPwo6Q4fKF,2018-12-06 22:10:36,"Florida, USA",None,106,281,-0.18181818181818182
1070802714458767360,"RT @politvidchannel: BREAKING: Nancy Pelosi just Said Democrats Won't vote For Trump's Wall Said it's “immoral, ineffective, expensive,”

T…",2018-12-06 22:10:36,Campo de las Espadas Rotas,None,2847,2990,-0.5
1070802714634973184,"RT @maddow: Blunt, angry @MiamiHerald editorial calling for resignation of Trump Labor Secretary Alex Acosta after the shattering expose fr…",2018-12-06 22:10:36,"Florida, USA",None,883,1916,-0.5
1070802714542686210,RT @mccraw_birkie5: @mitchellvii The America We Deserve written in 2000 by @realDonaldTrump ! This is an amazing book that ALL Americans sh…,2018-12-06 22:10:36,,None,79,89,0.6000000000000001
1070802714848780288,"RT @DeadlineWH: ""Donald Trump's politics of personal grievances wrestled the spotlight back from yesterday's celebration of an American sta…",2018-12-06 22:10:36,somewhere near Tucson,None,858,1338,0.0
1070802715339620352,"RT @maddow: Blunt, angry @MiamiHerald editorial calling for resignation of Trump Labor Secretary Alex Acosta after the shattering expose fr…",2018-12-06 22:10:36,"England, United Kingdom",None,785,540,-0.5
